CustomerID,BankID,CustomerName,Gender,Age,CustomerSegment,Occupation,AnnualIncome,City,State,Country,AccountOpeningDate,CustomerRiskScore,RiskCategory
C001662,8,Vikram Gupta,Female,38,Affluent,Employee,34282,Bengaluru,Karnataka,India,2016-07-03,95,High
C001663,10,Riley Smith,Male,33,Premium,Retired,28593,Pune,Maharashtra,India,2018-12-28,95,Low
C001664,2,Avery Smith,Male,54,Affluent,Student,50671,Houston,Texas,USA,2017-12-21,57,Medium
C001665,8,Chris Smith,Other,58,Business,Manager,34466,Bengaluru,Karnataka,India,2024-08-05,64,Critical
C001666,10,Rahul Wilson,Female,42,Premium,Retired,58370,Ahmedabad,Gujarat,India,2023-01-19,91,Medium
C001667,8,Rahul Miller,Female,43,Affluent,Engineer,66586,Hyderabad,Telangana,India,2024-01-11,74,Low
C001668,2,Vikram Wilson,Female,32,Business,Manager,62570,San Francisco,California,USA,2018-01-23,52,Medium
C001669,9,Jordan Moore,Female,61,Premium,Engineer,63991,Hyderabad,Telangana,India,2017-08-17,85,Medium
C001670,2,Ananya Gupta,Male,55,Mass Market,Retired,34317,Houston,Texas,USA,2019-02-05,33,Medium
C001671,6,Arjun Martin,Other,66,Business,Manager,125788,Birmingham,England,UK,2018-01-15,5,High
C001672,5,Jamie Gupta,Male,64,Affluent,Retired,85379,Leeds,England,UK,2020-04-17,91,High
C001673,6,Noah Sharma,Female,42,Affluent,Engineer,147656,London,England,UK,2016-05-09,88,Low
C001674,6,Chris Patel,Female,72,Premium,Manager,66275,London,England,UK,2018-03-08,59,Critical
C001675,1,Priya Iyer,Female,62,Premium,Employee,74333,Houston,Texas,USA,2022-08-05,73,Medium
C001676,6,Casey Clark,Male,63,Premium,Manager,73545,Birmingham,England,UK,2022-11-02,43,Medium
C001677,10,Ananya Wilson,Female,48,Affluent,Retired,35731,Hyderabad,Telangana,India,2022-10-11,41,Low
C001678,5,Jordan Miller,Male,24,Affluent,Student,146409,Manchester,England,UK,2018-04-09,57,High
C001679,3,Rahul Moore,Male,57,Business,Employee,74609,Seattle,Washington,USA,2017-11-12,75,Low
C001680,10,Jordan Anderson,Other,74,Premium,Other,107845,Ahmedabad,Gujarat,India,2020-07-22,83,Low
C001681,1,Morgan Moore,Male,63,Premium,Retired,123728,Chicago,Illinois,USA,2025-08-29,26,Low
C001682,5,Chris Johnson,Male,45,Premium,Retired,98363,Birmingham,England,UK,2020-12-12,7,Medium
C001683,6,Taylor Miller,Male,36,Affluent,Manager,40867,Manchester,England,UK,2021-01-05,34,High
C001684,5,Riley Wilson,Other,66,Affluent,Engineer,22120,Liverpool,England,UK,2018-09-25,83,Critical
C001685,10,Chris Iyer,Female,67,Affluent,Student,124273,Delhi,Delhi,India,2021-07-27,47,Low
C001686,5,Neha Smith,Male,67,Business,Consultant,61871,Leeds,England,UK,2015-06-05,77,Medium
C001687,10,Avery Lee,Other,67,Premium,Employee,112468,Kolkata,West Bengal,India,2023-11-02,56,Low
C001688,1,Olivia Lee,Female,37,Business,Retired,31054,Chicago,Illinois,USA,2021-08-03,72,High
C001689,8,Taylor Anderson,Female,61,Premium,Consultant,43219,Chennai,Tamil Nadu,India,2024-04-29,53,Low
C001690,6,Sam Singh,Other,56,Mass Market,Student,34797,Liverpool,England,UK,2023-07-03,75,High
C001691,3,Arjun Patel,Other,35,Mass Market,Engineer,256232,Los Angeles,California,USA,2020-05-22,81,High
C001692,3,Casey Johnson,Female,70,Premium,Retired,73317,Dallas,Texas,USA,2019-06-30,56,Low
C001693,8,Avery Wilson,Male,71,Affluent,Retired,53470,Delhi,Delhi,India,2023-02-13,88,Low
C001694,7,Neha Anderson,Other,29,Premium,Other,82807,Cologne,North Rhine-Westphalia,Germany,2017-10-04,75,Low
C001695,7,Chris Patel,Female,38,Premium,Consultant,96912,Munich,Bavaria,Germany,2025-01-27,93,Medium
C001696,1,Emma Thomas,Other,31,Mass Market,Other,116018,Miami,Florida,USA,2016-03-24,9,Low
C001697,6,Noah Johnson,Other,64,Affluent,Consultant,50634,Manchester,England,UK,2018-07-26,31,High
C001698,10,Ananya Clark,Male,27,Affluent,Manager,155120,Bengaluru,Karnataka,India,2020-11-22,33,High
C001699,1,Rahul Clark,Other,73,Mass Market,Healthcare,53391,Los Angeles,California,USA,2018-08-01,83,Low
C001700,5,Olivia Moore,Other,66,Premium,Business Owner,119087,Liverpool,England,UK,2018-02-21,22,Low
C001701,5,Sam Singh,Other,72,Mass Market,Manager,28517,Birmingham,England,UK,2015-08-16,23,High
C001702,9,Chris Wilson,Female,72,Premium,Consultant,104039,Mumbai,Maharashtra,India,2016-02-05,42,Low
C001703,3,Priya Smith,Male,45,Business,Retired,224269,New York,New York,USA,2025-06-14,78,Low
C001704,5,Jamie Clark,Female,59,Affluent,Consultant,43835,London,England,UK,2020-07-01,23,Low
C001705,8,Noah Thomas,Male,59,Business,Manager,159902,Chennai,Tamil Nadu,India,2021-12-10,23,High
C001706,1,Daniel Williams,Other,72,Mass Market,Manager,59186,Dallas,Texas,USA,2024-12-25,70,Medium
C001707,9,Ananya Taylor,Other,30,Affluent,Business Owner,59802,Hyderabad,Telangana,India,2016-12-24,68,Medium
C001708,9,Arjun Taylor,Female,75,Affluent,Employee,83638,Pune,Maharashtra,India,2020-01-16,35,Low
C001709,8,Sam Patel,Male,69,Business,Manager,52338,Chennai,Tamil Nadu,India,2019-09-07,10,Low
C001710,7,Sam Williams,Female,30,Affluent,Other,240524,Cologne,North Rhine-Westphalia,Germany,2023-04-10,64,Medium
C001711,8,Arjun Anderson,Other,36,Affluent,Business Owner,37127,Hyderabad,Telangana,India,2025-11-12,78,Low
C001712,8,Alex Davis,Other,58,Mass Market,Student,85642,Chennai,Tamil Nadu,India,2025-02-16,91,Low
C001713,10,Noah Singh,Female,54,Premium,Business Owner,33743,Bengaluru,Karnataka,India,2021-05-12,89,High
C001714,5,Riley Iyer,Female,42,Mass Market,Engineer,149120,Liverpool,England,UK,2018-08-03,21,Critical
C001715,5,Jordan Singh,Other,31,Mass Market,Consultant,25854,Leeds,England,UK,2015-05-17,81,Low
C001716,7,Jamie Clark,Female,43,Business,Manager,98286,Berlin,Berlin,Germany,2016-04-20,59,Low
C001717,2,Jamie Wilson,Other,44,Affluent,Consultant,75992,Dallas,Texas,USA,2015-02-14,33,Critical
C001718,9,Emma Johnson,Other,24,Premium,Consultant,73051,Ahmedabad,Gujarat,India,2024-09-13,13,High
C001719,8,Arjun Clark,Male,63,Mass Market,Manager,49455,Hyderabad,Telangana,India,2020-01-01,62,Low
C001720,7,Noah Taylor,Male,32,Premium,Healthcare,111596,Berlin,Berlin,Germany,2015-02-15,84,High
C001721,4,Emma Singh,Other,72,Affluent,Retired,79067,Seattle,Washington,USA,2025-03-07,62,Low
C001722,4,Jamie Brown,Female,50,Mass Market,Other,73316,New York,New York,USA,2015-11-23,49,Medium
C001723,5,Arjun Williams,Other,44,Mass Market,Manager,20777,Leeds,England,UK,2022-01-20,74,Low
C001724,7,Riley Kumar,Other,74,Premium,Manager,89057,Frankfurt,Hesse,Germany,2022-08-07,45,High
C001725,8,Priya Kumar,Other,61,Mass Market,Healthcare,18000,Pune,Maharashtra,India,2017-02-18,42,Low
C001726,7,Avery Wilson,Other,58,Mass Market,Other,69264,Hamburg,Hamburg,Germany,2017-09-14,85,Low
C001727,10,Chris Kumar,Male,55,Affluent,Business Owner,66937,Kolkata,West Bengal,India,2015-01-06,5,Medium
C001728,10,Jordan Gupta,Other,75,Affluent,Healthcare,21442,Mumbai,Maharashtra,India,2022-02-14,42,Low
C001729,8,Ananya Taylor,Male,71,Business,Other,35106,Delhi,Delhi,India,2017-05-13,77,Low
C001730,4,Taylor Miller,Other,47,Business,Manager,54868,Houston,Texas,USA,2022-11-24,67,High
C001731,6,Noah Gupta,Other,69,Mass Market,Healthcare,53534,London,England,UK,2022-09-06,87,Medium
C001732,5,Chris Williams,Male,34,Business,Business Owner,48926,Manchester,England,UK,2017-05-29,60,Low
C001733,7,Chris Singh,Male,59,Premium,Retired,45193,Hamburg,Hamburg,Germany,2023-09-26,7,Low
C001734,9,Priya Sharma,Male,50,Premium,Engineer,20918,Ahmedabad,Gujarat,India,2016-04-21,29,Medium
C001735,4,Neha Singh,Other,41,Premium,Manager,95476,Chicago,Illinois,USA,2017-10-10,9,Medium
C001736,6,Taylor Singh,Male,47,Business,Other,44480,Liverpool,England,UK,2017-07-30,34,Low
C001737,1,Taylor Taylor,Male,28,Business,Consultant,87057,Dallas,Texas,USA,2019-12-15,47,Low
C001738,8,Casey Iyer,Other,58,Mass Market,Retired,57711,Kolkata,West Bengal,India,2022-09-16,29,Low
C001739,5,Sam Thomas,Other,58,Affluent,Retired,105080,Manchester,England,UK,2016-01-10,94,Medium
C001740,5,Emma Martin,Male,48,Affluent,Consultant,70525,Liverpool,England,UK,2017-08-23,95,Low
C001741,6,Chris Williams,Female,47,Business,Employee,78088,Birmingham,England,UK,2020-05-15,87,Medium
C001742,3,Ananya Anderson,Male,66,Premium,Consultant,60613,Seattle,Washington,USA,2024-05-14,89,Critical
C001743,6,Ananya Singh,Other,74,Premium,Business Owner,78413,London,England,UK,2021-09-07,31,Low
C001744,8,Jordan Martin,Male,56,Affluent,Engineer,32908,Hyderabad,Telangana,India,2021-04-29,22,High
C001745,4,Rahul Lee,Female,74,Business,Engineer,66427,New York,New York,USA,2017-05-25,63,Low
C001746,2,Jordan Davis,Male,35,Business,Other,77508,Los Angeles,California,USA,2016-05-09,60,Low
C001747,4,Daniel Gupta,Other,75,Business,Engineer,40646,Dallas,Texas,USA,2025-10-01,88,High
C001748,2,Jordan Iyer,Female,29,Premium,Employee,110976,Dallas,Texas,USA,2018-03-08,12,Low
C001749,4,Alex Taylor,Other,37,Business,Student,41840,Miami,Florida,USA,2021-10-02,67,Low
C001750,7,Daniel Kumar,Male,44,Premium,Student,55578,Hamburg,Hamburg,Germany,2022-08-29,89,Critical
C001751,2,Jordan Sharma,Male,64,Premium,Business Owner,23982,New York,New York,USA,2016-08-03,12,Critical
C001752,8,Noah Lee,Male,25,Mass Market,Engineer,114911,Bengaluru,Karnataka,India,2016-08-08,49,Low
C001753,3,Rahul Williams,Other,56,Affluent,Retired,150375,Chicago,Illinois,USA,2023-07-21,34,Low
C001754,9,Ananya Anderson,Male,45,Affluent,Healthcare,38169,Bengaluru,Karnataka,India,2016-07-18,31,Medium
C001755,8,Jamie Clark,Female,45,Business,Engineer,47222,Delhi,Delhi,India,2025-01-26,28,Medium
C001756,3,Morgan Singh,Female,55,Premium,Healthcare,85805,Los Angeles,California,USA,2025-03-15,70,High
C001757,6,Noah Martin,Other,51,Business,Retired,31337,Manchester,England,UK,2017-07-11,29,Medium
C001758,2,Noah Wilson,Male,61,Premium,Manager,60428,Dallas,Texas,USA,2025-10-06,31,High
C001759,1,Rahul Iyer,Female,23,Affluent,Student,28624,Chicago,Illinois,USA,2016-08-01,21,Low
C001760,10,Noah Martin,Other,24,Mass Market,Business Owner,18000,Hyderabad,Telangana,India,2022-02-06,74,Medium
C001761,9,Rahul Davis,Other,60,Mass Market,Retired,38772,Delhi,Delhi,India,2024-03-22,67,Low
C001762,2,Rahul Patel,Female,50,Mass Market,Engineer,246246,Miami,Florida,USA,2019-10-07,85,Medium
C001763,3,Jamie Iyer,Male,60,Mass Market,Business Owner,84419,New York,New York,USA,2025-02-23,11,High
C001764,2,Emma Wilson,Female,40,Premium,Employee,79550,Chicago,Illinois,USA,2024-03-01,44,Medium
C001765,4,Emma Clark,Other,25,Affluent,Engineer,34287,Miami,Florida,USA,2018-11-06,79,Medium
C001766,3,Casey Brown,Female,40,Mass Market,Employee,81587,Chicago,Illinois,USA,2022-02-05,48,Low
C001767,4,Alex Davis,Male,66,Affluent,Consultant,23153,Seattle,Washington,USA,2017-02-23,41,Low
C001768,6,Noah Martin,Female,53,Affluent,Healthcare,114495,Birmingham,England,UK,2025-10-17,16,Medium
C001769,2,Priya Lee,Female,68,Premium,Student,41392,Dallas,Texas,USA,2019-05-03,39,Low
C001770,9,Priya Brown,Other,68,Affluent,Other,78372,Ahmedabad,Gujarat,India,2020-04-25,12,Medium
C001771,8,Avery Iyer,Male,32,Mass Market,Consultant,59344,Bengaluru,Karnataka,India,2024-02-29,88,Low
C001772,8,Noah Sharma,Female,58,Mass Market,Employee,53018,Chennai,Tamil Nadu,India,2021-09-02,23,Low
C001773,2,Jamie Sharma,Female,39,Premium,Other,137313,Miami,Florida,USA,2016-12-21,84,High
C001774,8,Morgan Iyer,Male,59,Premium,Student,88240,Hyderabad,Telangana,India,2025-08-31,72,Low
C001775,9,Emma Davis,Male,39,Premium,Retired,62269,Kolkata,West Bengal,India,2021-09-25,9,Medium
C001776,2,Arjun Gupta,Other,70,Mass Market,Student,269712,Los Angeles,California,USA,2018-11-28,72,Low
C001777,8,Morgan Kumar,Male,28,Affluent,Employee,31114,Ahmedabad,Gujarat,India,2023-03-18,78,Low
C001778,4,Neha Williams,Female,52,Business,Healthcare,26329,Dallas,Texas,USA,2018-04-20,54,High
C001779,8,Sam Anderson,Female,65,Business,Retired,95708,Kolkata,West Bengal,India,2024-11-05,60,Low
C001780,5,Sam Wilson,Other,56,Premium,Retired,62521,London,England,UK,2015-08-29,30,High
C001781,9,Emma Moore,Other,22,Premium,Business Owner,101856,Hyderabad,Telangana,India,2021-03-02,38,Low
C001782,2,Daniel Iyer,Male,70,Business,Engineer,70786,Los Angeles,California,USA,2022-10-12,30,Medium
C001783,4,Neha Thomas,Other,46,Mass Market,Engineer,34687,Houston,Texas,USA,2023-06-07,37,High
C001784,3,Alex Thomas,Female,68,Premium,Consultant,41760,Los Angeles,California,USA,2023-01-30,79,Low
C001785,3,Alex Martin,Male,43,Affluent,Manager,110151,New York,New York,USA,2021-02-19,8,Medium
C001786,4,Emma Anderson,Female,52,Premium,Consultant,132199,Miami,Florida,USA,2023-09-11,48,Low
C001787,4,Riley Johnson,Male,66,Premium,Consultant,18000,Los Angeles,California,USA,2018-02-11,22,Medium
C001788,2,Vikram Miller,Male,39,Business,Consultant,60144,New York,New York,USA,2018-10-28,5,High
C001789,8,Priya Smith,Male,35,Mass Market,Manager,210840,Chennai,Tamil Nadu,India,2019-12-19,53,High
C001790,6,Arjun Thomas,Male,35,Affluent,Consultant,22685,Liverpool,England,UK,2021-04-08,39,High
C001791,9,Daniel Thomas,Male,47,Mass Market,Manager,72664,Delhi,Delhi,India,2019-11-07,10,Low
C001792,8,Priya Johnson,Male,63,Affluent,Other,117051,Ahmedabad,Gujarat,India,2021-07-06,41,Medium
C001793,2,Taylor Smith,Female,39,Mass Market,Manager,44213,Chicago,Illinois,USA,2019-07-25,85,Medium
C001794,1,Alex Gupta,Male,56,Business,Manager,45607,Chicago,Illinois,USA,2025-04-08,27,Low
C001795,5,Emma Kumar,Other,53,Affluent,Manager,182931,Leeds,England,UK,2024-05-26,60,Medium
C001796,5,Chris Kumar,Female,27,Premium,Engineer,28589,Liverpool,England,UK,2018-06-01,67,Low
C001797,3,Vikram Williams,Female,29,Affluent,Healthcare,50564,Seattle,Washington,USA,2015-01-13,51,Low
C001798,8,Priya Taylor,Other,59,Business,Consultant,40551,Hyderabad,Telangana,India,2017-05-01,43,Medium
C001799,6,Morgan Johnson,Other,71,Business,Engineer,263835,Manchester,England,UK,2015-02-12,34,Low
C001800,8,Taylor Taylor,Other,27,Mass Market,Consultant,87337,Kolkata,West Bengal,India,2017-12-29,79,High
C001801,2,Casey Moore,Female,46,Mass Market,Manager,294567,Dallas,Texas,USA,2024-04-22,86,High
C001802,9,Jordan Martin,Male,32,Affluent,Consultant,34665,Chennai,Tamil Nadu,India,2021-09-13,80,Low
C001803,3,Emma Wilson,Other,25,Premium,Healthcare,25988,Los Angeles,California,USA,2022-03-05,32,Low
C001804,5,Rahul Anderson,Female,70,Mass Market,Consultant,69377,London,England,UK,2018-12-31,41,Low
C001805,5,Morgan Davis,Female,33,Business,Consultant,53217,Leeds,England,UK,2020-02-20,82,Medium
C001806,9,Sam Smith,Male,30,Mass Market,Healthcare,140012,Chennai,Tamil Nadu,India,2019-07-04,47,High
C001807,3,Jamie Miller,Male,46,Mass Market,Consultant,84003,Dallas,Texas,USA,2024-02-19,43,High
C001808,3,Alex Martin,Male,50,Business,Retired,58503,New York,New York,USA,2015-07-27,24,Medium
C001809,4,Neha Brown,Male,71,Business,Employee,82721,Los Angeles,California,USA,2019-11-09,27,Low
C001810,4,Daniel Brown,Other,40,Premium,Healthcare,111964,New York,New York,USA,2016-03-07,46,Low
C001811,2,Emma Brown,Other,60,Affluent,Student,22883,Seattle,Washington,USA,2024-08-24,66,Low
C001812,2,Taylor Sharma,Other,43,Affluent,Student,106610,Chicago,Illinois,USA,2015-10-23,71,Medium
C001813,3,Jamie Clark,Male,40,Premium,Student,54217,Los Angeles,California,USA,2022-10-30,59,High
C001814,5,Jordan Iyer,Female,65,Mass Market,Other,156400,Birmingham,England,UK,2019-11-23,60,Low
C001815,4,Neha Singh,Other,60,Business,Healthcare,103406,Houston,Texas,USA,2024-01-30,69,Low
C001816,4,Casey Kumar,Other,69,Mass Market,Business Owner,203139,Miami,Florida,USA,2020-08-13,21,Low
C001817,8,Olivia Wilson,Other,63,Business,Engineer,34693,Delhi,Delhi,India,2018-10-28,83,Low
C001818,3,Daniel Martin,Male,54,Business,Engineer,205722,New York,New York,USA,2018-01-13,91,Low
C001819,10,Morgan Wilson,Female,45,Business,Business Owner,76194,Bengaluru,Karnataka,India,2023-08-25,87,High
C001820,8,Sam Taylor,Male,64,Premium,Manager,215548,Chennai,Tamil Nadu,India,2025-04-17,82,High
C001821,2,Emma Thomas,Female,62,Premium,Manager,48920,Seattle,Washington,USA,2017-10-18,66,Medium
C001822,4,Priya Martin,Female,38,Premium,Business Owner,71957,Houston,Texas,USA,2025-12-21,24,High
C001823,2,Vikram Johnson,Female,21,Affluent,Other,21828,Los Angeles,California,USA,2023-10-21,77,High
C001824,3,Taylor Johnson,Female,27,Mass Market,Other,76345,Houston,Texas,USA,2019-10-04,13,Low
C001825,4,Jamie Thomas,Male,57,Business,Other,138598,Chicago,Illinois,USA,2020-09-09,52,High
C001826,2,Emma Moore,Other,61,Business,Retired,38750,Dallas,Texas,USA,2025-01-26,15,Low
C001827,1,Daniel Brown,Female,74,Premium,Business Owner,92932,Dallas,Texas,USA,2022-02-07,81,High
C001828,5,Alex Singh,Male,46,Business,Retired,35693,Leeds,England,UK,2025-03-18,20,Medium
C001829,8,Jordan Patel,Other,52,Premium,Healthcare,65113,Delhi,Delhi,India,2021-11-20,68,Low
C001830,4,Arjun Moore,Other,51,Premium,Engineer,93423,New York,New York,USA,2018-10-15,80,Low
C001831,9,Morgan Sharma,Female,63,Affluent,Business Owner,49563,Chennai,Tamil Nadu,India,2022-01-04,78,Medium
C001832,4,Priya Clark,Other,51,Business,Consultant,310352,Los Angeles,California,USA,2022-04-10,80,Low
C001833,10,Casey Iyer,Female,55,Mass Market,Healthcare,56065,Delhi,Delhi,India,2019-09-15,15,Low
C001834,3,Chris Lee,Other,74,Business,Business Owner,93028,San Francisco,California,USA,2023-09-13,38,Critical
C001835,6,Emma Sharma,Male,71,Mass Market,Healthcare,43113,Liverpool,England,UK,2025-03-01,68,Low
C001836,8,Avery Davis,Male,38,Affluent,Retired,138488,Chennai,Tamil Nadu,India,2021-04-21,49,Medium
C001837,1,Daniel Brown,Male,67,Affluent,Manager,81244,Houston,Texas,USA,2023-08-25,68,Medium
C001838,10,Arjun Davis,Female,61,Premium,Employee,46270,Mumbai,Maharashtra,India,2022-08-25,27,Medium
C001839,4,Rahul Lee,Female,43,Mass Market,Engineer,132872,Houston,Texas,USA,2019-12-12,47,Low
C001840,5,Noah Wilson,Male,28,Affluent,Other,42017,Manchester,England,UK,2021-03-12,8,Critical
C001841,7,Priya Patel,Other,66,Business,Employee,183594,Berlin,Berlin,Germany,2018-07-06,90,Medium
C001842,7,Taylor Brown,Female,31,Affluent,Student,43233,Munich,Bavaria,Germany,2020-03-16,22,Low
C001843,1,Riley Kumar,Male,56,Affluent,Healthcare,25305,New York,New York,USA,2022-05-21,68,High
C001844,9,Jordan Lee,Male,68,Premium,Employee,73418,Chennai,Tamil Nadu,India,2016-03-17,56,Low
C001845,7,Ananya Gupta,Other,46,Premium,Manager,101702,Munich,Bavaria,Germany,2025-10-04,56,Low
C001846,10,Daniel Lee,Male,73,Mass Market,Employee,27610,Chennai,Tamil Nadu,India,2018-03-03,34,Low
C001847,5,Daniel Gupta,Other,37,Business,Business Owner,46005,Leeds,England,UK,2016-01-13,45,Medium
C001848,7,Jordan Thomas,Female,36,Premium,Retired,182691,Berlin,Berlin,Germany,2017-12-01,24,Medium
C001849,5,Arjun Wilson,Other,56,Business,Manager,35714,Manchester,England,UK,2023-04-10,26,Medium
C001850,9,Ananya Taylor,Female,22,Business,Manager,67832,Delhi,Delhi,India,2018-04-07,75,Low
C001851,9,Casey Singh,Other,48,Premium,Other,109678,Pune,Maharashtra,India,2020-07-06,44,Low
C001852,10,Riley Moore,Other,58,Affluent,Consultant,80165,Hyderabad,Telangana,India,2023-02-02,85,Low
C001853,6,Chris Lee,Female,48,Premium,Engineer,45201,Birmingham,England,UK,2021-11-07,38,Low
C001854,8,Rahul Smith,Male,56,Affluent,Other,111415,Pune,Maharashtra,India,2020-04-01,86,Critical
C001855,4,Riley Patel,Other,65,Mass Market,Engineer,47430,New York,New York,USA,2023-04-19,78,High
C001856,5,Chris Brown,Male,68,Affluent,Healthcare,110754,London,England,UK,2017-03-09,21,Low
C001857,8,Chris Lee,Male,30,Affluent,Consultant,35307,Kolkata,West Bengal,India,2017-11-14,47,Low
C001858,1,Sam Clark,Male,45,Mass Market,Employee,166702,Los Angeles,California,USA,2025-10-03,33,Medium
C001859,8,Noah Singh,Other,24,Business,Engineer,30760,Mumbai,Maharashtra,India,2017-01-09,19,High
C001860,1,Noah Thomas,Male,48,Premium,Other,40393,Miami,Florida,USA,2018-03-19,79,Low
C001861,6,Morgan Brown,Other,30,Business,Student,80623,Liverpool,England,UK,2019-06-17,92,Low
C001862,5,Vikram Johnson,Other,50,Premium,Business Owner,55757,Liverpool,England,UK,2020-09-26,14,Low
C001863,5,Sam Williams,Other,25,Mass Market,Consultant,52946,Liverpool,England,UK,2023-11-28,67,Low
C001864,5,Ananya Johnson,Other,55,Premium,Consultant,58488,Manchester,England,UK,2016-02-21,31,Medium
C001865,5,Jamie Iyer,Male,68,Affluent,Retired,18000,Liverpool,England,UK,2020-12-22,47,Low
C001866,5,Casey Lee,Other,64,Affluent,Consultant,29582,Liverpool,England,UK,2020-02-09,34,Low
C001867,5,Noah Miller,Other,71,Mass Market,Engineer,34164,Leeds,England,UK,2021-05-08,93,High
C001868,6,Ananya Miller,Female,46,Mass Market,Engineer,62947,Manchester,England,UK,2025-06-26,6,Medium
